0,0,0,0,0,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0
0,0,0,9,8,8,0,0,8,8,9,0,0,0,0,0,35,36,36,23,36,36,36,36,36,36,36,36,36,36,36,35,0
0,0,8,15,0,0,0,0,0,15,0,8,0,0,0,0,35,36,36,23,36,10,10,10,36,36,10,10,36,36,36,35,0
0,0,0,17,17,17,0,0,0,17,17,17,0,0,0,0,35,36,36,23,36,36,36,36,36,36,36,36,36,36,36,35,0
0,0,17,8,8,8,17,0,17,8,8,8,17,0,0,0,35,36,36,23,36,36,10,36,10,10,36,10,10,10,36,35,0
0,0,0,17,17,17,0,0,0,17,17,17,10,0,0,0,35,36,36,23,36,36,36,36,36,36,36,36,36,36,36,35,0
0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,0,35,36,36,23,36,10,10,10,36,36,10,36,10,36,36,35,0
0,0,0,15,0,0,0,0,0,15,0,0,0,15,0,0,35,36,36,23,36,36,36,36,36,36,36,36,36,36,36,35,0
0,0,0,15,0,15,0,0,0,15,0,0,15,0,0,35,35,36,36,23,36,10,10,10,36,10,36,10,10,36,35,35,0
0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,35,36,36,23,23,36,36,36,36,36,36,36,36,36,36,35,0,0
0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,35,36,36,23,36,36,10,36,10,10,10,36,10,10,36,35,0,0
0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,35,36,36,23,36,36,36,36,36,36,36,36,36,36,36,35,0,0
0,0,0,15,0,0,15,15,15,0,0,15,0,0,0,35,36,36,23,36,10,10,10,36,10,10,36,10,10,36,35,0,0
0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,35,36,36,23,36,36,36,36,36,36,36,36,36,36,36,35,0,0
0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,35,35,35,23,35,35,35,35,35,35,35,35,35,35,35,35,0,0
0,0,0,0,0,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
--
