0,0,0,0,0,54,54,54,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,54,54,54,0,0,0,0,0
0,0,0,0,54,55,54,0,0,0,22,0,0,0,0,8,8,8,0,0,0,0,22,0,0,0,54,55,54,0,0,0,0
0,0,0,54,55,56,54,0,0,22,0,0,0,0,8,8,8,8,8,0,0,0,0,22,0,54,56,55,55,54,0,0,0
0,0,0,54,55,56,55,54,0,22,0,0,0,0,0,26,26,26,0,0,0,0,0,22,54,55,56,56,55,55,54,0,0
0,0,54,8,8,55,56,55,54,0,0,20,0,0,26,26,26,26,26,0,0,20,0,0,54,55,55,56,8,8,54,0,0
0,0,54,8,8,55,55,55,54,0,0,20,0,26,26,17,17,17,26,26,0,20,0,0,54,55,55,55,8,8,54,0,0
0,0,0,54,8,8,8,55,54,0,20,0,0,26,17,17,8,17,17,26,0,0,20,0,0,54,8,8,8,55,54,0,0
0,0,0,0,54,8,54,54,0,0,20,0,26,26,17,17,8,17,17,26,26,0,20,0,0,0,54,8,55,54,0,0,0
0,0,66,0,0,0,8,0,0,0,0,0,26,26,17,17,8,17,17,26,26,0,0,0,0,0,8,54,54,0,0,66,0
0,66,0,0,0,22,0,8,8,8,8,26,26,26,26,17,17,17,26,26,26,26,8,8,8,8,0,0,0,22,0,0,66
0,66,0,0,22,0,0,0,0,0,0,26,26,26,26,26,26,26,26,26,26,26,0,0,0,0,0,0,0,0,22,0,66
66,0,0,0,22,0,0,0,20,0,26,26,26,26,26,8,26,8,26,26,26,26,26,0,20,0,0,0,0,0,22,0,66
66,0,0,0,22,0,0,20,0,0,26,26,26,26,8,8,8,8,8,26,26,26,26,0,0,20,0,0,0,0,22,0,66
66,0,0,22,0,0,0,20,0,26,26,26,26,26,26,8,26,8,26,26,26,26,26,26,0,20,0,0,0,22,0,0,66
66,0,0,22,0,0,20,0,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0,0,20,0,0,22,0,0,66
66,0,0,22,0,0,20,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,20,0,0,22,0,0,66
0,66,0,0,22,0,0,0,0,0,0,0,0,8,8,0,0,0,8,8,0,0,0,0,0,0,0,0,22,0,0,66,0
--
