0,53,0,54,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,54,0,53,0
53,0,54,0,55,0,0,0,0,0,0,0,0,38,38,38,38,38,38,38,0,0,0,0,0,0,0,0,55,0,54,0,53
0,54,0,55,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,55,0,54,0
54,0,55,0,0,0,0,0,0,38,38,0,0,0,39,39,39,39,39,0,0,0,38,38,0,0,0,0,0,0,55,0,54
0,55,0,0,0,0,0,38,38,0,0,0,39,39,0,0,0,0,0,39,39,0,0,0,38,38,0,0,0,0,0,55,0
55,0,0,0,0,38,38,0,0,0,39,39,0,0,0,23,23,23,0,0,0,39,39,0,0,0,38,38,0,0,0,0,55
0,0,0,38,38,0,0,0,39,39,0,0,0,23,23,0,0,0,23,23,0,0,0,39,39,0,0,0,38,38,0,0,0
0,38,38,0,0,0,39,39,0,0,0,0,23,0,0,0,24,0,0,0,23,0,0,0,0,39,39,0,0,0,38,38,0
38,0,0,0,39,39,0,0,0,23,23,23,0,0,24,24,25,24,24,0,0,23,23,23,0,0,0,39,39,0,0,0,38
0,38,38,0,0,0,39,39,0,0,0,0,23,0,0,0,24,0,0,0,23,0,0,0,0,39,39,0,0,0,38,38,0
0,0,0,38,38,0,0,0,39,39,0,0,0,23,23,0,0,0,23,23,0,0,0,39,39,0,0,0,38,38,0,0,0
55,0,0,0,0,38,38,0,0,0,39,39,0,0,0,23,23,23,0,0,0,39,39,0,0,0,38,38,0,0,0,0,55
0,55,0,0,0,0,0,38,38,0,0,0,39,39,0,0,0,0,0,39,39,0,0,0,38,38,0,0,0,0,0,55,0
54,0,55,0,0,0,0,0,0,38,38,0,0,0,39,39,39,39,39,0,0,0,38,38,0,0,0,0,0,0,55,0,54
0,54,0,55,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,55,0,54,0
53,0,54,0,55,0,0,0,0,0,0,0,0,38,38,38,38,38,38,38,0,0,0,0,0,0,0,0,55,0,54,0,53
0,53,0,54,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,54,0,53,0
--
