0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,54,54,54,54,0,0,0,0,0,0,14,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0
0,0,0,54,17,17,17,17,54,0,0,0,0,14,14,14,15,15,15,16,16,17,15,0,0,0,0,0,0,0,0,0,0
0,0,54,51,51,51,51,17,51,54,0,0,0,0,14,14,10,10,10,10,14,16,17,15,0,0,0,0,0,0,0,0,0
0,0,54,51,49,51,51,51,51,54,0,0,0,0,0,0,0,0,0,10,9,14,16,16,15,0,0,0,0,0,0,0,0
0,54,17,56,49,51,51,49,56,56,54,0,0,0,0,0,0,0,18,27,10,9,10,16,15,0,0,0,0,0,0,0,0
0,54,17,49,17,17,17,17,51,51,54,0,0,0,0,0,0,18,19,28,18,10,10,15,15,0,0,0,0,0,29,28,0
0,54,51,49,17,56,56,56,49,51,54,0,0,0,0,0,27,19,19,27,0,0,10,15,15,0,0,0,0,28,28,30,0
0,54,51,51,56,56,56,55,49,51,54,0,0,0,0,18,19,28,18,0,0,0,10,14,15,0,0,0,30,19,27,0,0
0,54,51,51,49,55,55,48,51,51,54,0,0,0,18,19,19,27,0,0,0,0,14,14,14,0,0,19,30,27,0,0,0
0,54,51,56,51,51,51,51,56,51,54,0,0,27,19,28,18,0,0,0,0,0,0,14,0,0,19,19,28,0,0,0,0
0,0,54,56,51,51,51,51,56,54,0,0,18,19,19,18,0,0,0,26,26,0,0,0,0,30,29,27,0,0,0,0,0
0,0,0,54,51,51,16,16,54,0,0,18,19,28,27,0,0,0,25,16,26,26,0,0,28,30,27,0,0,0,0,0,0
0,0,0,0,54,54,54,54,0,0,0,27,28,18,0,0,0,25,25,16,26,25,25,19,28,27,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18,27,0,0,0,0,25,25,25,25,25,19,30,27,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,19,30,27,25,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,24,24,0,0,0,0,0,0,0,0
--
