0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,9,9,9,0,0,0,0
0,0,0,0,0,0,54,54,55,55,55,0,0,0,0,0,0,0,9,31,31,9,0,0,0,9,31,31,9,0,0,0,0
0,0,0,0,54,54,54,54,54,54,54,55,55,0,0,0,0,0,9,31,29,9,9,9,9,31,29,31,9,0,0,0,0
0,0,0,54,54,54,54,54,54,54,56,56,55,55,0,0,0,0,9,31,9,31,31,31,31,29,29,31,9,0,0,0,0
0,0,52,54,54,54,54,54,54,56,56,56,56,55,55,0,0,0,0,9,31,9,9,31,31,31,9,9,0,0,0,0,0
0,0,52,54,54,54,54,54,54,56,56,56,56,54,55,0,0,0,0,9,9,29,9,31,31,31,29,9,0,9,9,0,0
0,52,52,54,54,54,54,54,54,54,56,56,54,54,54,55,0,0,0,9,31,31,29,9,31,31,31,9,0,9,31,9,0
0,52,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0,0,9,31,9,9,31,29,9,9,9,9,0,9,31,9,0
0,52,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0,0,9,29,31,31,31,31,31,29,29,9,9,31,9,0,0
0,52,52,54,54,54,54,54,54,54,54,54,54,54,54,54,0,0,9,9,29,9,29,29,29,29,9,31,31,9,0,0,0
0,0,52,54,54,54,54,54,54,54,54,54,54,54,54,0,0,0,0,9,9,9,9,9,9,9,31,31,31,31,9,0,0
0,0,52,52,54,54,54,54,54,54,54,54,54,54,54,48,48,0,0,0,0,9,31,31,31,31,31,31,31,31,9,0,0
0,0,0,52,52,54,54,54,54,54,54,54,54,52,49,49,49,48,48,48,48,9,31,29,9,31,29,9,29,31,9,0,0
0,0,0,48,52,52,52,54,54,54,54,52,52,51,51,51,49,49,49,49,49,9,9,9,9,9,9,9,9,9,9,0,0
0,0,0,48,49,49,52,52,52,52,52,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,0,0,0
0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
--
