0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,25,25,25,8,0,0,0,0
0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,8,0,0,0,0,0,0,8,25,25,25,25,25,25,8,0,0,0
0,0,0,8,8,23,23,23,23,8,8,0,0,0,8,23,8,0,0,0,0,0,8,25,25,25,25,25,25,8,0,0,0
0,0,8,23,23,23,23,23,23,16,23,8,0,8,23,25,23,8,0,0,0,8,25,25,25,8,17,25,25,25,8,0,0
0,0,8,23,23,23,23,23,16,17,16,8,0,8,23,26,23,8,0,0,0,8,25,25,25,8,8,25,25,25,25,8,0
0,8,22,23,23,23,23,23,23,16,23,23,8,0,8,26,23,8,0,0,0,8,25,25,24,8,8,25,25,25,25,8,0
0,8,22,22,23,23,8,8,23,23,23,23,8,0,8,25,8,0,0,0,8,25,25,25,24,24,25,25,25,25,25,8,0
0,8,8,22,22,8,16,17,8,23,23,8,8,0,8,25,25,8,0,8,25,25,25,25,25,25,25,25,25,8,8,0,0
0,8,15,8,8,8,16,16,8,8,8,16,8,0,0,8,25,25,8,8,25,25,25,8,25,25,8,8,8,0,0,0,0
0,0,8,15,15,15,8,8,16,16,16,8,0,0,0,8,24,25,8,25,25,25,25,25,8,26,26,8,0,0,0,0,0
0,0,8,15,15,15,15,16,16,16,15,8,0,0,0,0,8,24,8,24,25,25,8,8,26,26,26,8,0,0,0,0,0
0,0,0,8,8,15,15,15,15,8,8,0,0,0,0,0,0,8,8,24,25,25,24,26,26,26,8,17,8,0,0,0,0
0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,8,24,24,25,25,26,26,8,8,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,25,8,8,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,25,17,8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0
--
